text,bias,bias_BABESG2,objective_BABESG2,partly-subjective_BABESG2,subjective_BABESG2,nonpartisan_headline,slight-partisan_headline,hyperpartisan_headline,nonpartisan_article,slight-partisan_article,hyperpartisan_article,true_LIAR,mostly-true_LIAR,half-true_LIAR,barely-true_LIAR,false_LIAR,pants-fire_LIAR,bluff_FakeNewsTFG,negative_NewsMTSC,neutral_NewsMTSC,positive_NewsMTSC
"On Chicago’s Magnificent Mile, for instance, stores like Gucci, H&M and Nordstrom are open but remain clad in plywood, having being looted months ago.",0,0.19622217,0.6076614,0.39001155,0.002327005,0.0012272657,0.99868876,8.394152e-05,0.006651581,0.009154477,0.98419386,0.029300055,0.17029211,0.7612808,0.020726385,0.015457748,0.0029429,0.14432178,0.9646511,0.03477708,0.00057172735
"Vice President Mike Pence repeatedly made false claims about the Trump administration's coronavirus response as he dodged, interrupted and obfuscated through the vice presidential debate on Wednesday.",1,0.9134147,0.70190865,0.2960384,0.002052945,0.001330921,0.99606836,0.0026007185,0.0022291602,0.0015086505,0.99626213,0.013003247,0.019169707,0.288959,0.41417012,0.24807596,0.016621979,0.00028887263,0.9984945,0.00079267565,0.0007128711
"The switch from Obama’s Making Work Pay tax break to the Republican payroll tax reduction effectively raised taxes on 51 million households by an average of $134 each, the Tax Policy Center estimated at the time.",0,0.062141873,0.99328715,0.005131376,0.0015815,0.8755437,0.023572402,0.100883834,0.0009914986,0.002066306,0.9969421,0.013200156,0.028706074,0.4568437,0.3917525,0.08788657,0.021611022,0.024205707,0.25841743,0.2469856,0.49459696
"On Tuesday, President Donald Trump will give an Oval Office address on the government shutdown he created, during which he presumably will lie through his teeth to defend his highly unpopular immigration agenda.",1,0.9737656,0.016160475,0.9675059,0.016333608,0.0002769035,0.9993333,0.00038980372,0.0023827632,0.0013410702,0.99627614,0.015343549,0.012863052,0.10864513,0.48568735,0.35629532,0.021165581,0.01835375,0.9983358,0.00096149335,0.00070274185
"Warren, who unlike Sanders, claims her Medicare for All plan would not result in a middle class tax hike, released her plan to transition to Medicare for All in a Medium post in November.",0,0.12306697,0.99687374,0.0025900481,0.00053619745,0.22052495,0.7785518,0.0009232398,0.101870336,0.26048353,0.63764614,0.013894882,0.012434816,0.12130059,0.53603756,0.29449108,0.021841029,0.0012837675,0.0024672437,0.99471855,0.0028141816
"Now, Trump’s economic advisers and his unqualified son-in-law Jared Kushner have another way to undermine Social Security: The so-called “Eagle Plan,” which would be more aptly named the Work ’Til You Die Plan.",1,0.96593314,0.00076081004,0.051290244,0.9479489,0.0011915466,0.0051286775,0.99367976,0.0015458936,0.0006884635,0.99776566,0.009721666,0.010966617,0.10371859,0.52798575,0.33163214,0.015975203,0.959253,0.9983498,0.0007849491,0.0008652303
"Likewise, Pelosi’s HEROES Act would provide business with a neverending flood of cheap, illegal foreign labor that they would be legally allowed to hire over the roughly 36.5 million Americans who are jobless due to the crisis.",1,0.9745452,0.009555723,0.9771179,0.01332633,0.40056005,0.14341642,0.4560235,0.027534986,0.031200366,0.9412646,0.009930027,0.020261776,0.3586728,0.46868593,0.12727077,0.015178676,0.051264312,0.9964055,0.001974843,0.0016196579
"Biden, who based his successful bid for the Democratic nomination on the importance of defeating Trump and returning to normalcy, had long resisted calls to eliminate student debt.",0,0.09204382,0.9958358,0.003689594,0.0004745926,0.0042807683,0.9753504,0.020368915,0.048846446,0.7635658,0.18758775,0.026508026,0.06492086,0.76659274,0.06202284,0.07340906,0.0065464927,0.00025393112,0.020553531,0.0008627603,0.97858363
"Now Republicans, who are working hard to destroy ObamaCare, will not have to face voters on the issue until after the election.",1,0.86235976,0.000982279,0.07342009,0.9255976,0.00023988896,0.9989986,0.0007615208,0.0079930695,0.010886255,0.98112065,0.007579416,0.00775057,0.062426507,0.35616964,0.5574472,0.008626664,0.0011369967,0.9977744,0.0010977142,0.0011278114
"If we want to explain what has happened to the Republican Party, which all must try to do in this hour of crisis when democracy itself is on the line owing to Republican perfidy, it is essential for us to view events not from the perspective of the rational actor but from that of the party politician.",1,0.8383109,0.00081353675,0.0053623654,0.9938241,0.001713864,0.031352255,0.9669338,0.00075121754,0.0028719713,0.9963768,0.021871274,0.022184838,0.106965505,0.04153661,0.80444694,0.0029949003,0.22937578,0.93821305,0.030207183,0.031579774
"When the left is emboldened, cities burn, statues topple, careers and people are disappeared, good men are murdered, civil liberties are trampled, and the dual horrors of blacklisting and censorship reign supreme.",1,0.9682861,0.00044592936,0.006805047,0.99274904,0.00014431535,0.9993622,0.0004934874,0.0019602429,0.025225615,0.9728142,0.010904846,0.02319247,0.32995024,0.47356835,0.14461076,0.017773248,0.25507027,0.99476624,0.002068812,0.0031648716
"Graffiti alleging that the ‘MET POLICE SERVE TRUMP’ was also seen, although how the activists came to gain this impression of the Metropolitan Police — led by left-liberal Commissioner Cressida Dick and answerable in large part to the city’s anti-Trump mayor — is unclear.",0,0.5108853,0.13262326,0.86418575,0.003191002,0.0013559134,0.012283037,0.986361,0.0005170231,0.0011102709,0.99837273,0.01999334,0.058014613,0.6940028,0.090716034,0.13170394,0.0055692564,0.98451656,0.9979558,0.0014630167,0.0005811545
Rep. Steve King’s (R-Iowa) comments on race earlier this month elicited a warranted firestorm of indignation across American politics and media.,0,0.6792859,0.043982945,0.9485088,0.007508246,0.00035972925,0.9986284,0.0010119113,0.0007677093,0.0009915945,0.9982407,0.010729926,0.011085092,0.11971322,0.34328878,0.50730616,0.007876837,0.0008811635,0.99829763,0.0010005259,0.0007018989
Elite Pete Buttigieg Claims He Was 'Shaped by the American Heartland'.,1,0.9790319,0.0096654715,0.9674772,0.022857273,2.5330359e-05,2.6569216e-05,0.99994814,0.0017102681,0.13694096,0.8613488,0.009070259,0.0072575877,0.050371855,0.3609507,0.5628869,0.009462691,0.9996006,0.9973627,0.0023576093,0.00027972687
"The long-simmering U.S.-Iran conflict hit a new level in just two weeks, going from the death of an American contractor by an Iranian-backed rocket attack to the U.S. killing of Iranian Gen. Qasem Soleimani to a rocket attack on U.S. troops in Iraqi bases.",0,0.1675471,0.9958217,0.0038410875,0.00033718007,0.99933356,0.0001886317,0.00047784983,0.243318,0.51799524,0.23868671,0.01312933,0.039276913,0.7780785,0.11292422,0.051459048,0.005132013,0.0003268035,0.99283195,0.0055936053,0.0015744998
"Before sundown on Thursday around 150 protesters marched down the main street in Anna, Illinois, past Bob’s Tavern, Oasis of Grace Church, Douglas Skating Rink and Casey’s General Store holding homemade signs and chanting “black lives matter.”",0,0.115436174,0.9944449,0.004890802,0.0006643835,0.0013505555,0.998013,0.00063643564,0.0023752386,0.14034404,0.8572808,0.023234693,0.016351053,0.14878839,0.22057089,0.5824897,0.008565197,0.61692005,0.26090318,0.32555968,0.4135372
Portland had its first day without tear gas in weeks after state police took over from federal agents guarding a courthouse that had become a battleground for agitators and tactical units.,0,0.099051386,0.9969779,0.00266211,0.00035996793,0.00047540225,0.99911994,0.00040465474,0.008161014,0.982976,0.008863019,0.22155972,0.31428665,0.39403075,0.018129166,0.048187565,0.0038061363,0.00027337478,0.08247872,0.78790903,0.12961228
The free health care for DACA illegal aliens provision is just one of many major changes to the nation’s immigration system.,0,0.13213068,0.011635455,0.9656998,0.022664724,0.00020259726,0.9978671,0.0019302462,0.003750156,0.06697548,0.9292744,0.23028284,0.4644359,0.22659671,0.011533158,0.06481602,0.0023352925,0.068906695,0.043018788,0.5740228,0.38295838
Many members of the LGBTQ community are not open about their sexual orientation.,0,0.10894766,0.99709463,0.0022034394,0.00070187054,0.00023486398,0.9992968,0.0004683826,0.020246832,0.116614096,0.8631391,0.29428777,0.5769354,0.09289138,0.0068966313,0.022965565,0.006023176,0.06126456,0.9538138,0.04417443,0.0020117303
"The idea of exposing your child to something that could potentially harm her, and in a catastrophic way, is terrifying.",0,0.4368671,0.0010885238,0.0040704156,0.99484104,0.01545398,0.6005279,0.38401818,0.07048727,0.08343889,0.84607375,0.007093688,0.008887112,0.05473442,0.18820612,0.73620594,0.0048727086,0.32255584,0.99618274,0.0019099648,0.0019073308
"Issuing a defiant call to arms to grassroots Republicans, former White House chief strategist Steve Bannon railed Friday against dangerous “global elites” and the Silicon Valley “lords of technology” whom he said are robbing U.S. citizens of jobs, wealth and opportunity.",1,0.98184055,0.028882755,0.9682339,0.0028834068,0.9963421,0.0011649446,0.0024929466,0.00047833502,0.00048339067,0.99903834,0.013572828,0.011418519,0.071049765,0.61957407,0.26018357,0.024201224,0.07386208,0.99802727,0.0008576396,0.001115023
Hollywood’s idea of entertainment today is either pushing sex on your children or straight-up propaganda.,1,0.941253,0.0009843465,0.0024720156,0.9965436,0.0045294366,0.21519187,0.78027874,0.0025293198,0.0022265192,0.9952441,0.0066453507,0.013616121,0.085215725,0.19574748,0.6927917,0.005983608,0.21095927,0.9982273,0.0010364312,0.00073621294
"Supreme Court justices, who receive lifetime appointments, play an enormous role in shaping U.S. policies on hot-button issues such as abortion, LGBT rights, gun rights, religious liberty, the death penalty and presidential powers.",0,0.12981896,0.9891712,0.008236913,0.0025919054,0.99875164,0.0010307124,0.00021762896,0.02872975,0.15223148,0.81903875,0.09378724,0.44723147,0.4311035,0.011013571,0.012252261,0.004611901,0.00026134652,0.0013359861,0.00036896978,0.9982951
Lots of politicians and critics across the board have attacked the Green New Deal proposed last week by freshman Democrats Rep. Alexandria Ocasio-Cortez of New York and Sen. Ed Markey of Massachusetts.,1,0.89638317,0.99637103,0.003179913,0.00044905566,0.00026035352,0.9995635,0.00017606675,0.00851751,0.015970737,0.9755117,0.1120856,0.19923174,0.60845155,0.021213967,0.048781905,0.010235255,0.019286767,0.99644876,0.0028974013,0.00065376784
"U.S. lawmakers will try this week to revive efforts to enact police reform legislation in Congress, a Republican senator said on Sunday, after moves to address police misconduct following the death of George Floyd deteriorated into partisan bickering.",0,0.053360365,0.9968352,0.0027414574,0.00042334912,0.99906856,0.0007384999,0.00019293356,0.9968219,0.0026650932,0.0005130062,0.009478393,0.021792721,0.40977824,0.27603227,0.27638474,0.0065336875,0.00025903695,0.056221202,0.9400715,0.0037072785
Owens defended herself Friday by insisting that her blackness was credential enough to claim expertise in domestic terrorism.,1,0.8224667,0.9219134,0.07690083,0.0011857594,0.00017808698,0.9996113,0.0002106277,0.015766617,0.170403,0.8138304,0.008709165,0.008135277,0.063175716,0.47587994,0.43340564,0.010694329,0.001055906,0.99789375,0.00088285765,0.0012233068
"Protesters marched more than two miles Tuesday to the police precinct in that part of the city, with some damaging property and skirmishing with officers in riot gear who fired tear gas. ",0,0.1416999,0.9968226,0.0025023946,0.0006749596,0.0033444746,0.99578226,0.0008733203,0.043719668,0.25560296,0.7006774,0.049690828,0.13068004,0.70112985,0.0607933,0.050937153,0.0067687607,0.0006257569,0.9968376,0.0021937685,0.00096862717
"Democrats are pursuing Trump’s returns under a legal authority that aims to prevent interference from the White House on the Treasury’s decision whether to release the tax returns, in what the White House chief of staff has called a “political stunt.”",0,0.13356015,0.8330622,0.16614434,0.00079348043,0.865999,0.0054392507,0.12856182,0.0021784152,0.0016898509,0.99613166,0.013329752,0.01933117,0.41350907,0.15158717,0.3947542,0.0074886247,0.0028919517,0.998014,0.0015603801,0.00042565135
"People from populations targeted by these immigration policies might also experience more discrimination, which worsens mental health.",0,0.13425927,0.9801209,0.018814608,0.0010645683,0.00029052517,0.9995285,0.00018093528,0.12125997,0.62520945,0.2535306,0.012483407,0.11037357,0.8268208,0.031856198,0.012107724,0.006358318,0.17236897,0.99509984,0.00386334,0.0010368065
"Hundreds of unarmed Washington, D.C., National Guard troops are on standby to assist law enforcement personnel with protecting monuments, after protesters tried to tear down a statue of former President Andrew Jackson in a park near the White House on Monday.",0,0.099498585,0.9976782,0.0017052145,0.00061649946,0.043501526,0.95631903,0.00017936369,0.16871208,0.5597517,0.27153626,0.008558036,0.011027692,0.119848095,0.5725686,0.27696484,0.011032767,0.00027142646,0.9974679,0.0017973874,0.0007347011
"Trump has been eager to paint the entire Democratic field as socialists, seeking to make any eventual nominee unsavory for voters by arguing Democrats want to raise taxes, open the U.S. borders and take away private healthcare.",0,0.8978208,0.035229784,0.9611375,0.0036326793,0.01624922,0.00633365,0.9774171,0.0048816954,0.005084753,0.99003357,0.0067264955,0.014773387,0.29287004,0.45502722,0.21693249,0.013670364,0.00023871461,0.9917891,0.0009203704,0.0072904225
"To the extent the Times created space for explanations, it was for claims that the protests had begun peacefully.",1,0.8517593,0.057594657,0.9355071,0.00689824,0.0051810932,0.9234911,0.07132779,0.06283104,0.30125496,0.635914,0.23242033,0.1934883,0.29311284,0.028661868,0.24616928,0.006147372,0.17250264,0.9855903,0.013934891,0.00047493758
"For the most part however, Biden’s campaign has faded into the background of American politics as the nation struggles to combat the coronavirus pandemic and a new surge in violent demonstrations engulfing the country in a storm of anarchy.",1,0.8817471,0.028491437,0.9641783,0.007330277,0.004562974,0.6094916,0.3859454,0.000800275,0.00890554,0.9902942,0.0132359695,0.040970262,0.8255837,0.07535818,0.039943393,0.004908536,0.011441716,0.99751425,0.0013360243,0.0011497797
"Of course, social distancing will be inconceivable for football players and the results all too predictable in a world in which Covid-19 is likely to hang around for a long, long time. ",0,0.6288894,0.000441321,0.0058715832,0.9936871,0.99772245,0.00081105286,0.0014664541,0.97097707,0.010880164,0.018142693,0.014448451,0.034304187,0.24724267,0.1417638,0.55799574,0.0042451434,0.13926345,0.97174835,0.027492788,0.0007588418
That abortion is such a central component of the UN response to the COVID-19 emergency undermines the Trump administration’s pro-life foreign policy.,0,0.2289712,0.0060679535,0.969133,0.024799034,0.0011280013,0.08432909,0.91454285,0.00030107307,0.0018476206,0.9978514,0.008215559,0.011428124,0.17010058,0.331583,0.4703477,0.008325075,0.00031356773,0.9980719,0.0011491029,0.00077896996
But pockets of vaccine skeptics have helped cause outbreaks of measles and whooping cough. ,1,0.95449674,0.043853886,0.9484066,0.0077395584,0.00021746125,0.9996032,0.00017935652,0.06431748,0.10530583,0.8303767,0.06932583,0.347601,0.56150323,0.010444106,0.008146273,0.002979554,0.28478023,0.98941433,0.009273322,0.0013123075
"When greed and power are exercised by giant multinational corporations that escape the discipline of the nation-state, the potential for evil becomes infinite in nature.",1,0.9265837,0.0006192772,0.004826138,0.99455464,0.0020102996,0.9053966,0.092593096,0.030633707,0.05466792,0.91469836,0.018124044,0.061660662,0.6565988,0.120255254,0.13767618,0.0056850775,0.23315868,0.99547124,0.0020707827,0.0024580483
"While many things were certain to change, the president felt sure that one element of continuity would persist: the United States would determine history’s onward course.",0,0.1798888,0.017042637,0.7289498,0.25400764,0.0026559273,0.5939815,0.4033626,0.012363154,0.2818152,0.70582163,0.025594208,0.045635838,0.27883664,0.090739734,0.5529135,0.0062801093,0.038776297,0.00063289417,0.005959228,0.99340796
"While the announcement identifies cases of alleged police misconduct, it does not mention violence accompanying the protests over Floyd’s death that the Foundation is now backing.",1,0.7503983,0.99643135,0.003149518,0.00041901445,0.01443198,0.9352985,0.050269477,0.0020434342,0.0072905053,0.9906661,0.18760592,0.31294385,0.42438063,0.016756207,0.052922856,0.0053906036,0.035606917,0.94925916,0.050168164,0.0005726558
"Pro-democracy dissidents in Cuba condemned the island’s “accredited journalists” — reporters from mainstream media outlets with Communist Party permission to work — for their silence in the wake of an increasingly violent wave of repression, the Spain-based Diario de Cuba reported on Tuesday.",1,0.6932167,0.98964864,0.010076034,0.0002753613,0.6232526,0.281723,0.09502451,0.0018732758,0.014118473,0.9840082,0.009295698,0.01771041,0.29455337,0.25581932,0.41548184,0.0071393815,0.058115676,0.99823016,0.0012192518,0.0005505922
Wikipedia’s own articles on the Floyd protests similarly reflect the Foundation’s abandonment of neutrality by being unduly skewed towards smearing President Donald Trump while downplaying protestor violence and the violent Antifa group’s involvement.,1,0.9690768,0.0052425936,0.9679321,0.026825264,0.0022147004,0.10111673,0.89666855,0.0010293053,0.0013336877,0.99763703,0.017897222,0.0796925,0.7587228,0.060100216,0.07801488,0.0055723516,0.20331231,0.99862325,0.0007906705,0.0005860165
"A transgender woman, Suki was beaten up by a group of assailants last week with sticks and plastic pipes in Seremban, a town south of the Malaysian capital Kuala Lumpur.",0,0.12513539,0.9964269,0.0027563935,0.00081679993,0.0011838655,0.9986576,0.00015853258,0.10429072,0.7021783,0.19353102,0.00798979,0.008559915,0.06613292,0.36676127,0.5430982,0.007457879,0.0004792308,0.99427176,0.0049537625,0.0007744374
Climate change is threatening global coffee yields as changing temperatures and rainfall patterns affect plant growth.,0,0.08154339,0.99564207,0.0035003107,0.00085770583,0.6718809,0.32678643,0.001332651,0.5017254,0.4518812,0.04639345,0.0071631926,0.024864549,0.42167464,0.36766237,0.16778654,0.010848753,0.0277385,0.97225493,0.023982495,0.0037625378
"November target for COVID-19 vaccine unrelated to U.S. election, HHS Secretary Azar says",0,0.097579956,0.99701166,0.002192265,0.00079610565,0.9998023,0.00015112192,4.6630244e-05,0.062490642,0.9353465,0.0021629424,0.010975518,0.018036218,0.26604515,0.1698698,0.528698,0.0063752714,0.00028615672,0.0009384047,0.99764234,0.0014192038
"While Pace receives her spiritual grace from a Christian God, science has shown that faith in a supernatural wonder, whatever it may be, that bears powerful benefits on an individual’s mental and even physical well-being.",0,0.19823396,0.00093645585,0.030286707,0.96877676,0.0012377826,0.96881324,0.029948944,0.009449197,0.10090269,0.889648,0.038068704,0.21501315,0.719979,0.013713418,0.009708122,0.0035175448,0.17996825,0.00068081846,0.00029237923,0.9990268
"The number of older women in the U.S. being screened for breast cancer increased after the Affordable Care Act (ACA) became law in 2010 and free preventive healthcare was guaranteed, according to a new study.",0,0.055005025,0.9970034,0.0021476983,0.0008489655,0.99904794,0.0006925884,0.00025945352,0.23129845,0.033969574,0.734732,0.01579775,0.03826998,0.9069956,0.023433162,0.012793212,0.0027102777,0.001004645,0.0031918306,0.054817438,0.9419907
"U.S. intelligence assessments and experts have said that Saudi Crown Prince Mohammed bin Salman, who controls all levers of power in Saudi Arabia, likely ordered or at least knew about the killing of Washington Post columnist Jamal Khashoggi.",0,0.15429254,0.9972953,0.0019695994,0.00073508424,0.9986375,0.00071186677,0.00065062445,0.0067739463,0.023361793,0.96986425,0.28959817,0.2654463,0.33502668,0.017054386,0.0768717,0.016002737,0.0002890561,0.99430615,0.005143731,0.00055013236
"In New Delhi's Shaheen Bagh neighborhood, beside open sewers and electric wires dangling dangerously, a group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed protests across the country.",0,0.3151501,0.9934378,0.0062383125,0.00032392627,0.0006395728,0.9980159,0.0013445757,0.06052231,0.59755826,0.34191942,0.010441495,0.014922585,0.11955564,0.57815146,0.26253933,0.014389492,0.0013441093,0.9948873,0.0023250442,0.0027876543
"Now it is Biden’s bizarre behavior, forgetfulness, and word salads served on those few occasions he emerges from his basement in unscripted exchanges.",1,0.97639287,0.0009562537,0.017509948,0.9815337,0.0017593319,0.9192273,0.07901341,0.0032403683,0.008211208,0.9885484,0.04726001,0.04955028,0.39429516,0.08990487,0.41349414,0.0054954938,0.3603288,0.9984419,0.0007723293,0.0007858091
"In a Wednesday press conference, Trump announced that Vice President Mike Pence - who has faced criticism for his handling of an HIV outbreak as Indiana Governor - would lead US efforts to halt the spread of the illness, and that Pence would report directly to Trump.",0,0.11659839,0.99629337,0.0026198302,0.0010868886,0.0045689885,0.99010205,0.0053289123,0.0027954977,0.0053522745,0.9918522,0.013235212,0.010827921,0.15327184,0.50713336,0.29705572,0.018475944,0.0002895907,0.99574935,0.0037212356,0.0005294301
"What we learn from those places is that people who know they don’t have police protection will seek protection from whomever wields power, which is why even now you see businessowners whose stores have been looted and burned out expressing supporter for BLM and the ongoing protests.",0,0.2307541,0.00048186048,0.01282067,0.9866974,0.0011710206,0.9081886,0.09064039,0.00063769124,0.010758977,0.98860335,0.021657579,0.0718662,0.6150989,0.16819826,0.10522254,0.01795653,0.2925023,0.9960593,0.0018990752,0.002041548
"The financial backers of the BLM movement, such as the Ford Foundation and George Soros’ Open Society Foundations, no doubt recognize the value of infiltrating the understructure of our educational system.",1,0.8453418,0.0005210111,0.014051728,0.98542726,0.0042922143,0.22683753,0.76887023,0.0009976198,0.0019137764,0.9970886,0.037666034,0.07768302,0.6833528,0.055118185,0.14137758,0.0048023784,0.41537607,0.99672323,0.0011843091,0.0020925393
"As Breitbart News also reported in January, if elected, Warren has also vowed to fill at least half of her Cabinet with women and “non-binary” individuals – or those who claim they are neither male nor female.",1,0.83866143,0.9929054,0.0067409826,0.00035352202,0.00024794487,0.0008013878,0.9989506,0.000786305,0.0012126823,0.99800104,0.0150641035,0.057690095,0.81851226,0.08084268,0.021478096,0.00641267,0.18334545,0.0013496676,0.00089733215,0.9977531
"On June 1, Donald Trump, the failed businessman who became president by pretending to be a successful businessman on reality TV, decided to tear-gas peaceful protesters in search of a photo op.",1,0.9253544,0.94968635,0.04970917,0.0006044866,0.0012124097,0.99720275,0.0015848042,0.0036375292,0.001968796,0.9943936,0.0072299317,0.006377284,0.058037233,0.37364236,0.5470513,0.0076619564,0.004739512,0.99851745,0.00080162764,0.00068092317
"Another BLM activist — apparently unaware of the illegality of mass gatherings during the Chinese coronavirus pandemic — questioned: “If you want to shout and scream at me that every life matters, why are you not in the streets showing me that my black life matters?”",1,0.86243975,0.06954823,0.92190844,0.008543392,0.0027219304,0.37153697,0.62574106,0.0008290793,0.0036363273,0.99553454,0.055910792,0.019802136,0.11787416,0.07864218,0.7193508,0.008419885,0.55418426,0.9976676,0.0017433132,0.0005890891
"The mayor of Minneapolis called Wednesday for criminal charges against the white police officer seen on video kneeling against the neck of a handcuffed Floyd, the black man who complained that he could not breathe and died in police custody.",0,0.09403683,0.9976441,0.001778777,0.0005770181,0.0006832501,0.99898046,0.00033629208,0.004280498,0.9629192,0.032800358,0.009816521,0.0077960677,0.06819921,0.2229703,0.6840962,0.0071216817,0.00036778636,0.9958723,0.0036477745,0.00047986896
"This Black Lives Matter movement is a dangerous, Marxist organisation, hell-bent on anarchy, and we need to wake up, get some facts into our heads, and understand what it is we’re fighting.",1,0.9564906,0.0009581434,0.0029892665,0.9960526,0.000866744,0.013423984,0.9857093,0.00060933584,0.0015787622,0.99781185,0.0065693604,0.008264441,0.051857322,0.24423896,0.6824787,0.006591177,0.43129772,0.9975345,0.0011044279,0.0013609424
"So Acevedo’s war on gun shows would do little to prevent criminals from getting guns, but it might keep a grandpa from buying a shotgun he was going to use to duck hunt with his grandson.",0,0.28249738,0.0006917405,0.022261001,0.9770472,0.008320665,0.63208383,0.35959557,0.01820252,0.08261654,0.899181,0.009699074,0.014752856,0.17422888,0.32104865,0.4739979,0.0062726075,0.37881008,0.9713319,0.025931014,0.0027371428
"Last summer, Romney criticized President Trump’s response to violence in Charlottesville, accusing him of moral equivalence between neo-Nazis and those opposing “racism and bigotry” — but without noting that the latter had disrupted a lawful, permitted protest.",0,0.2776634,0.013913847,0.9794531,0.0066330708,0.0016031748,0.9358816,0.06251527,0.00031717558,0.00085403107,0.9988287,0.009501936,0.019324478,0.33940476,0.35136384,0.2696788,0.010726127,0.017282642,0.99860877,0.00069946976,0.0006918153
"Governments have the right to restrict protests on public health grounds, within reason, the U.N. Human Rights Committee said, as Black Lives Matter and other demonstrations clash with coronavirus outbreaks around the world.",0,0.09928035,0.99707055,0.0021506213,0.0007787192,0.9978009,0.002000428,0.0001985863,0.07239607,0.3185024,0.60910153,0.017201256,0.07043677,0.67321754,0.096682794,0.13714562,0.0053160386,0.0007628865,0.95032907,0.048017614,0.0016533752
"One of the bitterest cases in academe involved Steven Salaita, whose offer of a tenured faculty position at the University of Illinois was revoked in 2014 after he posted a series of tweets harshly critical of Israel.",1,0.9312159,0.9961696,0.0035087399,0.0003215518,0.004230157,0.80628353,0.18948628,0.13095051,0.06317356,0.8058759,0.021474624,0.020404551,0.2618939,0.0922173,0.59791386,0.006095706,0.009324572,0.99867356,0.0007773739,0.0005490337
The moment was yet another headache for Biden as he struggles to appeal to gun owners. ,1,0.84512377,0.037720516,0.94790107,0.014378431,0.00056972855,0.9978048,0.0016255078,0.072041415,0.7519411,0.17601751,0.014800915,0.016430577,0.1241119,0.5704779,0.24912907,0.025049647,0.0021424764,0.9973826,0.0017904285,0.0008269313
"So while these Republicans in D.C. are still lost in the mindset that voters will still support them because ""they're not the other guys,"" that's not entirely true: promises were made, tens of millions of dollars were raised off said promises. Time to man up, Republicans, and fulfill those promises or else people might call you for what you're acting like right now: liars.",1,0.953242,0.00049208116,0.005395919,0.9941121,0.0037250111,0.94647694,0.049798097,0.00146354,0.009151544,0.98938495,0.027023496,0.05688192,0.5459007,0.1126307,0.25214955,0.005413635,0.118454866,0.998221,0.0007840964,0.0009949676
"There's been a buffoonish quality to Ammon Bundy's brand of far-right ""constitutionalist"" politics over the past six months, primarily organized in a typically paranoid response to COVID-19-related public-health measures: Protesting at the home of a police officer who had arrested an anti-vaccination fanatic for violating the closure of a playground.",1,0.9789929,0.019827452,0.9745851,0.0055874195,0.0012598451,0.024259284,0.97448087,0.00046453078,0.0024503367,0.99708515,0.029814042,0.06975643,0.84000236,0.030853987,0.024157623,0.005415591,0.0407861,0.9984975,0.0007846248,0.0007179028
"In August, Planned Parenthood made the decision to opt out of the federal family planning grant program, portraying itself as a victim of the Trump administration.",1,0.8883734,0.046049356,0.9477458,0.006204873,0.008064131,0.9903895,0.0015463219,0.01862734,0.022211403,0.9591612,0.008095984,0.00829034,0.13096614,0.31352285,0.531095,0.00802963,0.00096829736,0.9980433,0.0013831182,0.0005735876
"Last year, the number of people who signed up for 2019 health plans fell 4% to 8.5 million people from 2018, but saw a typical trend of last-minute shopping in the final week.",0,0.08682503,0.9948515,0.0047596805,0.00038874528,0.98884225,0.011040699,0.00011702968,0.99932516,0.00033652296,0.00033836163,0.020686017,0.15377925,0.80736625,0.01221759,0.0036050687,0.0023457836,0.007675443,0.07189468,0.9095657,0.01853964
"The U.S. manufacturing jobs boom comes as free trade economists, billionaire donors, and establishment media pundits have routinely claimed that Trump’s 25 percent tariff on imported steel and ten percent tariff on aluminum would cripple the American economy.",1,0.8886803,0.1773494,0.8193329,0.0033176634,0.99813926,0.0004624376,0.0013983812,0.005264565,0.0061389897,0.9885964,0.010140202,0.04841867,0.8584422,0.059082463,0.01724327,0.006673279,0.00033432446,0.9975793,0.0013750171,0.0010457501
"President Donald Trump had a lot to say about health care when he gave his State of the Union speech on Tuesday, February 4, claiming that he was determined to protect coverage for preexisting health conditions and that “socialist” Democrats were trying to rob Americans of the health plans they love.",1,0.50525296,0.045919035,0.9510416,0.0030393633,0.03405024,0.5732505,0.39269933,0.00070617534,0.0017183342,0.9975756,0.012922639,0.014770075,0.23326293,0.3747422,0.352486,0.011816113,0.1675313,0.9956541,0.00095605664,0.0033897997
"Major League Baseball is using its financial muscle to support the U.S. women's softball team, which already is assured a spot in the Tokyo Olympics while the American men's baseball team struggles to qualify.",1,0.5603502,0.99726176,0.002156489,0.0005816513,0.9986534,0.00086115533,0.0004853599,0.85297275,0.13833627,0.008690971,0.013603336,0.03753493,0.6377443,0.21258411,0.09187613,0.0066572144,0.00088250166,0.9541936,0.013699394,0.032107
One of soccer's most infamous match-fixing cases was settled Thursday when a referee notorious for corrupt calls was banned for life.,0,0.26834986,0.99666166,0.0029658652,0.00037242146,0.0014389224,0.8972183,0.1013428,0.2886206,0.48222426,0.22915515,0.015239138,0.023608046,0.18497421,0.08731503,0.68489003,0.003973496,0.019907517,0.9984523,0.0009346066,0.0006130802
